module,type,obj,line,column,endLine,endColumn,path,symbol,message,message-id
74,convention,total_match,1,0,1.0,15.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/74.py,missing-function-docstring,Missing function or method docstring,C0116
56,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/56.py,missing-module-docstring,Missing module docstring,C0114
56,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/56.py,invalid-name,"Module name ""56"" doesn't conform to snake_case naming style",C0103
56,convention,correct_bracketing,1,0,1.0,22.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/56.py,missing-function-docstring,Missing function or method docstring,C0116
132,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/132.py,missing-module-docstring,Missing module docstring,C0114
132,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/132.py,invalid-name,"Module name ""132"" doesn't conform to snake_case naming style",C0103
132,convention,is_nested,1,0,1.0,13.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/132.py,missing-function-docstring,Missing function or method docstring,C0116
10,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/10.py,missing-module-docstring,Missing module docstring,C0114
10,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/10.py,invalid-name,"Module name ""10"" doesn't conform to snake_case naming style",C0103
10,convention,make_palindrome,1,0,1.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/10.py,missing-function-docstring,Missing function or method docstring,C0116
61,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/61.py,missing-module-docstring,Missing module docstring,C0114
61,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/61.py,invalid-name,"Module name ""61"" doesn't conform to snake_case naming style",C0103
61,convention,correct_bracketing,1,0,1.0,22.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/61.py,missing-function-docstring,Missing function or method docstring,C0116
149,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/149.py,missing-module-docstring,Missing module docstring,C0114
149,convention,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/149.py,invalid-name,"Module name ""149"" doesn't conform to snake_case naming style",C0103
149,convention,sorted_list_sum,2,0,2.0,19.0,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/149.py,missing-function-docstring,Missing function or method docstring,C0116
149,refactor,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/149.py,duplicate-code,"Similar lines in 2 files
==143:[1:10]
==75:[5:14]
    if n < 2:
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True


def is_multiply_prime(a):",R0801
149,refactor,,1,0,,,sample_data/GPT_3.5_Turbo_Improved_Prompt/Dataset/149.py,duplicate-code,"Similar lines in 2 files
==143:[2:10]
==94:[2:10]
        return False
    for i in range(2, int(n ** 0.5) + 1):
        if n % i == 0:
            return False
    return True


def words_in_sentence(sentence):",R0801
